id,type,student_id,name,features,week_number,course_name
150,student,S0151,李涛,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7), 'study_habit_consistency': 0.6456692913385826}",,
151,student,S0152,周伟,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.742), 'study_habit_consistency': 0.7414965986394558}",,
152,student,S0153,马强,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7007692307692308), 'study_habit_consistency': 0.75}",,
153,student,S0154,赵磊,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7092307692307692), 'study_habit_consistency': 0.7730496453900709}",,
154,student,S0155,吴强,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7108333333333333), 'study_habit_consistency': 0.680672268907563}",,
155,student,S0156,王涛,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6688888888888889), 'study_habit_consistency': 0.6555555555555556}",,
156,student,S0157,高杰,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6790909090909091), 'study_habit_consistency': 0.7142857142857143}",,
157,student,S0158,赵超,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.69), 'study_habit_consistency': 0.6518518518518519}",,
158,student,S0159,陈强,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.78), 'study_habit_consistency': 0.65}",,
159,student,S0160,马娟,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6920000000000001), 'study_habit_consistency': 0.6903225806451613}",,
160,student,S0161,徐强,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7166666666666667), 'study_habit_consistency': 0.6888888888888889}",,
161,student,S0162,周勇,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6606666666666666), 'study_habit_consistency': 0.7307692307692307}",,
162,student,S0163,罗秀英,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6908333333333333), 'study_habit_consistency': 0.7153846153846154}",,
163,student,S0164,王明,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6581818181818181), 'study_habit_consistency': 0.7211538461538461}",,
164,student,S0165,郭平,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7355555555555555), 'study_habit_consistency': 0.7790697674418605}",,
165,student,S0166,黄洋,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7545454545454545), 'study_habit_consistency': 0.7217391304347827}",,
166,student,S0167,徐强,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7322222222222223), 'study_habit_consistency': 0.6477272727272727}",,
167,student,S0168,赵芳,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7214285714285714), 'study_habit_consistency': 0.7619047619047619}",,
168,student,S0169,郭娜,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.644), 'study_habit_consistency': 0.7248322147651006}",,
169,student,S0170,孙磊,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7330769230769231), 'study_habit_consistency': 0.7142857142857143}",,
170,student,S0171,孙霞,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6325), 'study_habit_consistency': 0.6385542168674698}",,
171,student,S0172,李静,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7866666666666667), 'study_habit_consistency': 0.7441860465116279}",,
172,student,S0173,徐艳,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.652), 'study_habit_consistency': 0.6732673267326733}",,
173,student,S0174,孙伟,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7015384615384616), 'study_habit_consistency': 0.7086614173228346}",,
174,student,S0175,周伟,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6544444444444444), 'study_habit_consistency': 0.6777777777777778}",,
175,student,S0176,赵娟,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.732), 'study_habit_consistency': 0.7133757961783439}",,
176,student,S0177,陈磊,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7344444444444445), 'study_habit_consistency': 0.6923076923076923}",,
177,student,S0178,郭芳,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7266666666666667), 'study_habit_consistency': 0.7362637362637363}",,
178,student,S0179,王明,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6886666666666666), 'study_habit_consistency': 0.6643835616438356}",,
179,student,S0180,陈伟,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6814285714285714), 'study_habit_consistency': 0.7682119205298014}",,
180,student,S0181,马娜,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7042857142857143), 'study_habit_consistency': 0.6911764705882353}",,
181,student,S0182,何艳,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.66875), 'study_habit_consistency': 0.6666666666666666}",,
182,student,S0183,林秀英,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6911111111111111), 'study_habit_consistency': 0.7741935483870968}",,
183,student,S0184,李艳,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6711111111111111), 'study_habit_consistency': 0.6774193548387096}",,
184,student,S0185,郭静,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6983333333333333), 'study_habit_consistency': 0.75}",,
185,student,S0186,杨娟,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6559999999999999), 'study_habit_consistency': 0.71875}",,
186,student,S0187,何丽,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.68), 'study_habit_consistency': 0.6868686868686869}",,
187,student,S0188,赵霞,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7455555555555555), 'study_habit_consistency': 0.7386363636363636}",,
188,student,S0189,郭娜,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.6940000000000001), 'study_habit_consistency': 0.7549668874172185}",,
189,student,S0190,何伟,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7022222222222223), 'study_habit_consistency': 0.6521739130434783}",,
190,student,S0191,高芳,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7011111111111111), 'study_habit_consistency': 0.7368421052631579}",,
191,student,S0192,林洋,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.736), 'study_habit_consistency': 0.76}",,
192,student,S0193,高强,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.679), 'study_habit_consistency': 0.6593406593406593}",,
193,student,S0194,王洋,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6971428571428571), 'study_habit_consistency': 0.7534246575342466}",,
194,student,S0195,徐勇,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7311111111111112), 'study_habit_consistency': 0.7294117647058823}",,
195,student,S0196,吴秀英,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6436363636363636), 'study_habit_consistency': 0.7403846153846154}",,
196,student,S0197,朱杰,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7392857142857143), 'study_habit_consistency': 0.6689655172413793}",,
197,student,S0198,胡艳,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6726666666666666), 'study_habit_consistency': 0.7171052631578947}",,
198,student,S0199,吴洋,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7506666666666666), 'study_habit_consistency': 0.7027027027027027}",,
199,student,S0200,朱磊,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7416666666666667), 'study_habit_consistency': 0.7155963302752294}",,
200,student,S0201,孙娟,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.675), 'study_habit_consistency': 0.7132867132867133}",,
201,student,S0202,杨明,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.65375), 'study_habit_consistency': 0.7692307692307693}",,
202,student,S0203,李娟,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6936363636363636), 'study_habit_consistency': 0.6880733944954128}",,
203,student,S0204,李敏,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7525), 'study_habit_consistency': 0.7439024390243902}",,
204,student,S0205,孙杰,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6925), 'study_habit_consistency': 0.6611570247933884}",,
205,student,S0206,胡丽,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6729999999999999), 'study_habit_consistency': 0.7115384615384616}",,
206,student,S0207,吴超,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6692307692307692), 'study_habit_consistency': 0.7131782945736435}",,
207,student,S0208,徐磊,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6557142857142857), 'study_habit_consistency': 0.7318840579710145}",,
208,student,S0209,黄涛,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7344444444444445), 'study_habit_consistency': 0.7415730337078652}",,
209,student,S0210,刘静,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.596), 'study_habit_consistency': 0.7181818181818181}",,
210,student,S0211,罗敏,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.770909090909091), 'study_habit_consistency': 0.7090909090909091}",,
211,student,S0212,高敏,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7215384615384616), 'study_habit_consistency': 0.71875}",,
212,student,S0213,吴明,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.67625), 'study_habit_consistency': 0.691358024691358}",,
213,student,S0214,罗霞,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.5925), 'study_habit_consistency': 0.6527777777777778}",,
214,student,S0215,杨丽,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6475), 'study_habit_consistency': 0.7107438016528925}",,
215,student,S0216,刘芳,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.78875), 'study_habit_consistency': 0.8354430379746836}",,
216,student,S0217,朱勇,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.8072289156626506}",,
217,student,S0218,赵秀英,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.7833333333333333), 'study_habit_consistency': 0.7802197802197802}",,
218,student,S0219,马秀英,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7207142857142856), 'study_habit_consistency': 0.7092198581560284}",,
219,student,S0220,李娜,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.675), 'study_habit_consistency': 0.7}",,
220,student,S0221,高娟,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.757), 'study_habit_consistency': 0.6666666666666666}",,
221,student,S0222,郭静,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6858333333333333), 'study_habit_consistency': 0.7350427350427351}",,
222,student,S0223,刘霞,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7373333333333334), 'study_habit_consistency': 0.6666666666666666}",,
223,student,S0224,郭静,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7), 'study_habit_consistency': 0.6758620689655173}",,
224,student,S0225,林杰,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.728), 'study_habit_consistency': 0.6831683168316832}",,
225,student,S0226,赵敏,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.763), 'study_habit_consistency': 0.696078431372549}",,
226,student,S0227,何敏,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6633333333333333), 'study_habit_consistency': 0.7361111111111112}",,
227,student,S0228,何静,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.698), 'study_habit_consistency': 0.732484076433121}",,
228,student,S0229,杨军,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6725), 'study_habit_consistency': 0.6463414634146342}",,
229,student,S0230,李强,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7340000000000001), 'study_habit_consistency': 0.673469387755102}",,
230,student,S0231,孙磊,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6691666666666667), 'study_habit_consistency': 0.6456692913385826}",,
231,student,S0232,林娟,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.74625), 'study_habit_consistency': 0.6962025316455697}",,
232,student,S0233,黄超,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7033333333333333), 'study_habit_consistency': 0.5851063829787234}",,
233,student,S0234,郭磊,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.76625), 'study_habit_consistency': 0.6875}",,
234,student,S0235,陈霞,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6940000000000001), 'study_habit_consistency': 0.7254901960784313}",,
235,student,S0236,刘超,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7157142857142857), 'study_habit_consistency': 0.6985294117647058}",,
236,student,S0237,何明,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6976923076923077), 'study_habit_consistency': 0.6614173228346457}",,
